Filtering the log data using "process == "DietDailyMobile""
Timestamp                       (process)[PID]    
2025-10-04 19:39:23.968943+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] [C28.1.1 IPv6#396b6a25.8081 initial path ((null))] event: path:start @0.004s
2025-10-04 19:39:23.969012+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_handler_path_change [C28.1.1 IPv6#396b6a25.8081 waiting path (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.969052+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_resolver_receive_report [C28.1 Hostname#e0897aaa:8081 in_progress resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C28.1.1 IPv6#396b6a25.8081 waiting path (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.969086+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C28 Hostname#e0897aaa:8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C28.1.1 IPv6#396b6a25.8081 waiting path (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.969118+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] [C28.1.1 IPv6#396b6a25.8081 waiting path (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.005s, uuid: 0EEB472F-2459-4EFE-83DC-4ACD1D87EA34
2025-10-04 19:39:23.969258+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_setup_protocols [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] setup flow id 91625D61-6CAC-4B09-B416-5DB18C4A505F
2025-10-04 19:39:23.969293+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_attach_protocols [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.969384+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:] nw_fd_wrapper_create Created <fd_wrapper 13, guarded: false>
2025-10-04 19:39:23.969446+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_socket_initialize_socket [C28.1.1:1] Not guarding fd 13
2025-10-04 19:39:23.969479+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_attach_protocols [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Attached socket protocol
2025-10-04 19:39:23.969530+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_setup_protocols [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] leaf flow starting
2025-10-04 19:39:23.969562+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_resolver_receive_report [C28.1 Hostname#e0897aaa:8081 in_progress resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.969596+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C28 Hostname#e0897aaa:8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.969629+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.005s
2025-10-04 19:39:23.969841+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_resolver_start_next_child [C28.1 Hostname#e0897aaa:8081 in_progress resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] starting next child endpoint in 100ms
2025-10-04 19:39:23.969895+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C28.1.1:1] Event mask: 0x800
2025-10-04 19:39:23.969922+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C28.1.1:1] Socket received CONNECTED event
2025-10-04 19:39:23.969977+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_socket_setup_notsent_lowat [C28.1.1:1] Set TCP_NOTSENT_LOWAT(16384)
2025-10-04 19:39:23.970137+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_flow_connected [C28.1.1 IPv6#396b6a25.8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (socket)
2025-10-04 19:39:23.970192+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_connected_path_change [C28.1.1 IPv6#396b6a25.8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.970224+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_connected_path_change [C28.1.1 IPv6#396b6a25.8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] Connected path is satisfied, not viable
2025-10-04 19:39:23.970258+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_resolver_receive_report [C28.1 Hostname#e0897aaa:8081 in_progress resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C28.1.1 IPv6#396b6a25.8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.970291+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C28 Hostname#e0897aaa:8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C28.1.1 IPv6#396b6a25.8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)]
2025-10-04 19:39:23.970325+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] [C28.1.1 IPv6#396b6a25.8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:child_finish_connect @0.006s
2025-10-04 19:39:23.970359+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C28 IPv6#396b6a25.8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] connecting endpoint_flow to child's shared protocol
2025-10-04 19:39:23.970389+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_setup_protocols [C28 IPv6#396b6a25.8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] already set up
2025-10-04 19:39:23.970419+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_setup_protocols [C28 IPv6#396b6a25.8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] child flow connected, starting
2025-10-04 19:39:23.970447+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_setup_protocols [C28 IPv6#396b6a25.8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] already started
2025-10-04 19:39:23.970480+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C28 IPv6#396b6a25.8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C28.1 Hostname#e0897aaa:8081 ready resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:39:23.970556+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] [C28.1 Hostname#e0897aaa:8081 ready resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: flow:child_finish_connect @0.006s
2025-10-04 19:39:23.970591+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_handler_cancel [C28.1.2 IPv4#a1ba0abe:8081 initial path ((null))]
2025-10-04 19:39:23.970640+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_flow_connected [C28 IPv6#396b6a25.8081 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] Output protocol connected (endpoint_flow)
2025-10-04 19:39:23.970676+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_connected_path_change [C28 IPv6#396b6a25.8081 ready parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:39:23.970706+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_endpoint_flow_connected_path_change [C28 IPv6#396b6a25.8081 ready parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] Connected path is satisfied, child is not viable
2025-10-04 19:39:23.970742+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] [C28 IPv6#396b6a25.8081 ready parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: flow:finish_connect @0.006s
2025-10-04 19:39:23.970778+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_connection_run_pqtls_probe_locked_on_nw_queue [C28] No TLS metadata; not running PQ-TLS probe
2025-10-04 19:39:23.970807+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_connection_run_ech_probe_locked_on_nw_queue [C28] stack doesn't include TLS; not running ECH probe
2025-10-04 19:39:23.970853+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_connection_endpoint_report_on_nw_queue_block_invoke [C28] Connected fallback generation 0
2025-10-04 19:39:23.970879+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_connection_start_candidate_manager_if_needed_locked [C28] Checking whether to start candidate manager
2025-10-04 19:39:23.970922+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_connection_start_candidate_manager_if_needed_locked [C28] Connection does not support multipath, not starting candidate manager
2025-10-04 19:39:23.970965+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C28] reporting state ready
2025-10-04 19:39:23.971991+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:] tcp_connection_start_block_invoke 28 sending event TCP_CONNECTION_EVENT_CONNECTED in response to state ready and error (null)
2025-10-04 19:39:23.972044+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:] tcp_connection_fillout_event_locked 28 event: TCP_CONNECTION_EVENT_CONNECTED, reason: nw_connection event, should deliver: true
2025-10-04 19:39:23.972076+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:] tcp_connection_get_statistics DNS: 3ms/4ms since start, TCP: 0ms/0ms since start, TLS: 0ms/0ms since start
2025-10-04 19:39:23.972098+0800  localhost DietDailyMobile[6793]: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003310460 event 1. err: 0
2025-10-04 19:39:23.972126+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:] tcp_connection_get_socket 28 dupfd: 15, takeownership: true
2025-10-04 19:39:23.972145+0800  localhost DietDailyMobile[6793]: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003310460 complete. fd: 15, err: 0
2025-10-04 19:39:29.786937+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:connection] nw_association_schedule_deactivation_block_invoke <nw_association IPv4#a1ba0abe:8081> becoming dormant
2025-10-04 19:39:47.060948+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv4#a1ba0abe:8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.062199+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv6#396b6a25.8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.062359+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv6#396b6a25.8081 has associations
2025-10-04 19:39:47.062425+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#e0897aaa:8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.062612+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#e0897aaa:8081 has associations
2025-10-04 19:39:47.062830+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv4#a1ba0abe:8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.063103+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv4#28cddf3b:443 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.063192+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv4#28cddf3b:443 has associations
2025-10-04 19:39:47.063238+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv6#396b6a25.8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.063467+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.063518+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has associations
2025-10-04 19:39:47.063568+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:39:47.063646+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has associations
2025-10-04 19:39:47.063688+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#e0897aaa:8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:40:17.689927+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv6#396b6a25.8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:40:17.690241+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv6#396b6a25.8081 has associations
2025-10-04 19:40:17.690329+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#e0897aaa:8081 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:40:17.690364+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#e0897aaa:8081 has associations
2025-10-04 19:40:17.690400+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv4#28cddf3b:443 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:40:17.690430+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint IPv4#28cddf3b:443 has associations
2025-10-04 19:40:17.690454+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:40:17.690477+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has associations
2025-10-04 19:40:17.690500+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has nothing to cleanup, no protocol instance registrars
2025-10-04 19:40:17.690525+0800  localhost DietDailyMobile[6793]: (Network) [com.apple.network:endpoint] endpoint Hostname#8343395f:443 has associations
